Log file open, 11/11/22 09:22:30
[2022.11.12-07.45.33:769][608]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.33:796][609]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.33:826][610]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.33:850][611]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.33:878][612]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.33:900][613]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.33:927][614]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.33:954][615]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.33:985][616]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:010][617]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:040][618]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:067][619]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:096][620]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:119][621]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:142][622]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:165][623]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:196][624]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:221][625]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:251][626]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:278][627]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:307][628]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:330][629]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:355][630]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:376][631]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:408][632]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:433][633]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:463][634]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:489][635]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:518][636]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:541][637]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:566][638]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:588][639]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:617][640]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:643][641]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:674][642]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:699][643]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:728][644]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:752][645]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:776][646]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:800][647]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:830][648]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:855][649]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:887][650]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:911][651]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:940][652]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:965][653]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.34:992][654]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:016][655]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:046][656]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:071][657]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:104][658]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:131][659]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:160][660]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:185][661]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:208][662]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:232][663]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:261][664]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:288][665]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:318][666]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:345][667]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:374][668]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:398][669]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:422][670]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:446][671]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:475][672]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:503][673]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:533][674]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:557][675]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:587][676]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:617][677]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:637][678]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:661][679]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:690][680]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:717][681]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:747][682]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:771][683]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:801][684]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:826][685]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:852][686]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:878][687]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.45.35:907][688]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
